home_team,away_team,base_home,base_draw,base_away,adjusted_home,adjusted_draw,adjusted_away,final_home,final_draw,final_away,max_abs_shift_pre_draw,sum_abs_shift_pre_draw,max_abs_shift_final,base_argmax,adjusted_argmax,final_argmax,argmax_changed_pre_draw,argmax_changed_final,squad_top26_diff,tm_market_value_log_diff,tm_caps_diff,tm_recent_injury_days_diff,context_shift
USA,Ecuador,0.612241,0.379634,0.008124,0.622743,0.367444,0.009813,0.622743,0.367444,0.009813,0.012191,0.024381,0.012191,casa,casa,casa,False,False,3.230769,0.348427,0.604519,0.23986,0.0
Germany,Belgium,0.637663,0.356705,0.005633,0.645697,0.344514,0.00979,0.645697,0.344514,0.00979,0.012191,0.024382,0.012191,casa,casa,casa,False,False,2.884615,0.464514,0.201218,0.287882,0.0
Japan,Korea Republic,0.723012,0.270637,0.006351,0.731803,0.25846,0.009738,0.731803,0.25846,0.009738,0.012177,0.024355,0.012177,casa,casa,casa,False,False,2.923077,0.830976,0.114855,0.077746,0.0
Belgium,Switzerland,0.650731,0.343503,0.005766,0.658866,0.331362,0.009772,0.658866,0.331362,0.009772,0.012141,0.024282,0.012141,casa,casa,casa,False,False,2.538462,0.594525,-0.013958,-0.280657,0.0
Switzerland,Congo DR,0.86145,0.135155,0.003395,0.867288,0.123016,0.009696,0.867288,0.123016,0.009696,0.012139,0.024277,0.012139,casa,casa,casa,False,False,5.192308,-0.486728,0.223144,0.135692,0.0
Senegal,Uruguay,0.66274,0.329803,0.007457,0.652043,0.328363,0.019594,0.652043,0.328363,0.019594,0.012137,0.024274,0.012137,casa,casa,casa,False,False,-1.423077,0.009737,-0.460995,-0.081464,0.0
Iraq,Panama,0.615618,0.377927,0.006455,0.604595,0.376836,0.018568,0.604595,0.376836,0.018568,0.012113,0.024226,0.012113,casa,casa,casa,False,False,-1.038095,-0.192372,-0.557749,-0.317875,0.0
Japan,Canada,0.763457,0.232673,0.00387,0.769709,0.220568,0.009723,0.769709,0.220568,0.009723,0.012106,0.024211,0.012106,casa,casa,casa,False,False,3.769231,0.177229,0.194715,0.283575,0.0
New Zealand,Saudi Arabia,0.710473,0.258556,0.030971,0.703675,0.253281,0.043044,0.703675,0.253281,0.043044,0.012073,0.024147,0.012073,casa,casa,casa,False,False,-3.576923,1.699189,2.416777,2.761727,0.0
Colombia,Korea Republic,0.824622,0.171508,0.00387,0.830884,0.159444,0.009672,0.830884,0.159444,0.009672,0.012064,0.024129,0.012064,casa,casa,casa,False,False,3.807692,0.951093,-0.397275,-0.003932,0.0
Canada,Australia,0.68009,0.312334,0.007576,0.689963,0.300285,0.009752,0.689963,0.300285,0.009752,0.01205,0.024099,0.01205,casa,casa,casa,False,False,2.0,1.410016,0.215159,-0.520996,0.0
Austria,Canada,0.745462,0.248894,0.005644,0.7534,0.236852,0.009748,0.7534,0.236852,0.009748,0.012042,0.024083,0.012042,casa,casa,casa,False,False,3.884615,-0.095143,0.268194,-0.044364,0.0
Austria,Paraguay,0.710549,0.283083,0.006368,0.719172,0.271079,0.009748,0.719172,0.271079,0.009748,0.012004,0.024008,0.012004,casa,casa,casa,False,False,3.038462,0.447785,0.93093,0.095109,0.0
New Zealand,Jordan,0.651136,0.321983,0.026881,0.643429,0.317708,0.038863,0.643429,0.317708,0.038863,0.011982,0.023964,0.011982,casa,casa,casa,False,False,-2.987179,1.785093,0.747854,2.907681,0.0
Egypt,New Zealand,0.829144,0.167918,0.002939,0.834322,0.156032,0.009646,0.834322,0.156032,0.009646,0.011885,0.023771,0.011885,casa,casa,casa,False,False,3.253846,1.276838,0.377746,-0.331803,0.0
Algeria,Canada,0.680891,0.313073,0.006036,0.688978,0.301244,0.009778,0.688978,0.301244,0.009778,0.011829,0.023658,0.011829,casa,casa,casa,False,False,3.192308,0.191157,-0.039981,-0.087625,0.0
Senegal,Morocco,0.700255,0.28328,0.016466,0.689973,0.281755,0.028272,0.689973,0.281755,0.028272,0.011807,0.023613,0.011807,casa,casa,casa,False,False,-1.384615,-0.046388,-0.09757,-0.138665,0.0
Brazil,Belgium,0.703307,0.292682,0.004011,0.709234,0.280993,0.009773,0.709234,0.280993,0.009773,0.011689,0.023379,0.011689,casa,casa,casa,False,False,3.0,0.676216,-0.691141,0.226657,0.0
Argentina,Côte d'Ivoire,0.888192,0.110319,0.001489,0.891733,0.098639,0.009629,0.891733,0.098639,0.009629,0.011681,0.023361,0.011681,casa,casa,casa,False,False,5.115385,0.203016,-0.120882,-0.151442,0.0
Morocco,Mexico,0.726079,0.268924,0.004996,0.732996,0.257256,0.009749,0.732996,0.257256,0.009749,0.011669,0.023338,0.011669,casa,casa,casa,False,False,2.807692,0.824434,-0.130539,0.202868,0.0
Mexico,Austria,0.64692,0.347037,0.006043,0.636558,0.34574,0.017702,0.636558,0.34574,0.017702,0.011659,0.023319,0.011659,casa,casa,casa,False,False,-1.230769,-0.135902,-0.24937,0.117783,0.0
Austria,Ecuador,0.640924,0.352097,0.006978,0.649691,0.340496,0.009814,0.649691,0.340496,0.009814,0.011601,0.023202,0.011601,casa,casa,casa,False,False,3.269231,-0.227627,0.575869,-0.283389,0.0
Japan,Croatia,0.631372,0.356436,0.012192,0.621515,0.354746,0.023739,0.621515,0.354746,0.023739,0.011547,0.023094,0.011547,casa,casa,casa,False,False,-1.653846,-0.138603,0.046008,0.202124,0.0
Algeria,Bosnia and Herzegovina,0.780447,0.215993,0.00356,0.785829,0.204458,0.009714,0.785829,0.204458,0.009714,0.011535,0.02307,0.011535,casa,casa,casa,False,False,3.153846,0.774666,-0.023214,-0.185824,0.0
Egypt,Bosnia and Herzegovina,0.752271,0.243807,0.003922,0.743531,0.241048,0.015421,0.743531,0.241048,0.015421,0.011499,0.022998,0.011499,casa,casa,casa,False,False,-2.4,-0.035434,0.202645,-0.217913,0.0
Ghana,USA,0.504109,0.4815,0.014392,0.493972,0.48014,0.025888,0.513109,0.46,0.026891,0.011496,0.022992,0.0215,casa,casa,casa,False,False,-1.615385,0.191595,-0.299222,0.16889,0.0
Ecuador,Czechia,0.791865,0.203618,0.004517,0.783384,0.200614,0.016002,0.783384,0.200614,0.016002,0.011486,0.022971,0.011486,casa,casa,casa,False,False,-2.115385,0.584565,-0.516946,0.428508,0.0
Uruguay,Mexico,0.730825,0.263536,0.005639,0.738174,0.252074,0.009751,0.738174,0.252074,0.009751,0.011462,0.022925,0.011462,casa,casa,casa,False,False,2.846154,0.768309,0.232886,0.145666,0.0
Jordan,Uzbekistan,0.654953,0.33807,0.006977,0.645647,0.335928,0.018425,0.645647,0.335928,0.018425,0.011448,0.022895,0.011448,casa,casa,casa,False,False,0.933333,-1.826048,-0.864517,-1.327454,0.0
Curaçao,Haiti,0.620357,0.368527,0.011116,0.611476,0.365972,0.022552,0.611476,0.365972,0.022552,0.011436,0.022872,0.011436,casa,casa,casa,False,False,-2.038095,0.972587,0.25922,0.855314,0.0
Saudi Arabia,Uzbekistan,0.618275,0.374024,0.007701,0.60937,0.371494,0.019136,0.60937,0.371494,0.019136,0.011434,0.022869,0.011434,casa,casa,casa,False,False,1.523077,-1.740145,-2.533441,-1.1815,0.0
Japan,Ecuador,0.653866,0.33935,0.006784,0.66228,0.327919,0.009801,0.66228,0.327919,0.009801,0.011431,0.022862,0.011431,casa,casa,casa,False,False,3.153846,0.044745,0.502389,0.044551,0.0
Morocco,Scotland,0.695091,0.300618,0.004291,0.700954,0.289273,0.009772,0.700954,0.289273,0.009772,0.011344,0.022688,0.011344,casa,casa,casa,False,False,2.923077,0.225227,-0.146724,-0.177188,0.0
Spain,Argentina,0.68879,0.306185,0.005025,0.695373,0.294857,0.00977,0.695373,0.294857,0.00977,0.011328,0.022656,0.011328,casa,casa,casa,False,False,2.5,0.651111,0.259352,-0.010381,0.0
Belgium,Sweden,0.751572,0.243101,0.005327,0.758459,0.231787,0.009754,0.758459,0.231787,0.009754,0.011314,0.022627,0.011314,casa,casa,casa,False,False,3.538462,0.158662,0.234249,0.183923,0.0
Algeria,Paraguay,0.667207,0.325935,0.006858,0.675594,0.314625,0.009781,0.675594,0.314625,0.009781,0.011309,0.022619,0.011309,casa,casa,casa,False,False,2.346154,0.734084,0.622754,0.051847,0.0
Australia,Egypt,0.746875,0.248305,0.00482,0.736678,0.247302,0.01602,0.736678,0.247302,0.01602,0.0112,0.0224,0.0112,casa,casa,casa,False,False,0.361538,-0.791073,-0.401037,0.640709,0.0
Bosnia and Herzegovina,Ecuador,0.480172,0.482724,0.037104,0.469818,0.481905,0.048277,0.489682,0.46,0.050318,0.011174,0.022347,0.022724,empate,empate,casa,False,True,-0.576923,-0.715993,0.290908,-0.140826,0.0
Argentina,Morocco,0.831617,0.165417,0.002966,0.836011,0.154291,0.009698,0.836011,0.154291,0.009698,0.011126,0.022251,0.011126,casa,casa,casa,False,False,3.807692,0.611253,-0.050385,-0.162476,0.0
Morocco,Czechia,0.730733,0.264093,0.005175,0.73724,0.25299,0.00977,0.73724,0.25299,0.00977,0.011102,0.022204,0.011102,casa,casa,casa,False,False,2.730769,1.045471,-0.320986,0.46577,0.0
Jordan,IR Iran,0.540253,0.441937,0.01781,0.530617,0.440498,0.028884,0.530617,0.440498,0.028884,0.011074,0.022148,0.011074,casa,casa,casa,False,False,-0.666667,-1.570828,-1.012982,-2.698481,0.0
Sweden,Mexico,0.539405,0.448192,0.012403,0.550464,0.439655,0.00988,0.550464,0.439655,0.00988,0.011059,0.022118,0.011059,casa,casa,casa,False,False,1.538462,0.902697,-0.085106,-0.07053,0.0
USA,Croatia,0.58278,0.404925,0.012295,0.573248,0.403416,0.023336,0.573248,0.403416,0.023336,0.011042,0.022084,0.011042,casa,casa,casa,False,False,-1.576923,0.16508,0.148138,0.397433,0.0
Qatar,Curaçao,0.793515,0.201331,0.005154,0.799848,0.190293,0.00986,0.799848,0.190293,0.00986,0.011039,0.022078,0.011039,casa,casa,casa,False,False,4.082051,-2.207179,0.204386,-0.181723,0.0
Ghana,Japan,0.480743,0.491807,0.02745,0.471137,0.490378,0.038485,0.499221,0.46,0.040779,0.011035,0.022069,0.031807,empate,empate,casa,False,True,-1.538462,0.495278,-0.197093,0.364199,0.0
Saudi Arabia,IR Iran,0.501022,0.47239,0.026588,0.490839,0.471544,0.037617,0.501562,0.46,0.038438,0.011029,0.022058,0.01239,casa,casa,casa,False,False,-0.076923,-1.484925,-2.681905,-2.552527,0.0
Czechia,USA,0.646392,0.346156,0.007452,0.63712,0.344447,0.018433,0.63712,0.344447,0.018433,0.010981,0.021962,0.010981,casa,casa,casa,False,False,-1.115385,-0.932993,-0.087573,-0.668367,0.0
Japan,Bosnia and Herzegovina,0.851791,0.14583,0.002379,0.855472,0.134859,0.009669,0.855472,0.134859,0.009669,0.010972,0.021943,0.010972,casa,casa,casa,False,False,3.730769,0.760739,0.211482,0.185376,0.0
Ecuador,Ghana,0.877256,0.119899,0.002845,0.868901,0.117283,0.013816,0.868901,0.117283,0.013816,0.010971,0.021941,0.010971,casa,casa,casa,False,False,-1.615385,-0.540023,-0.305297,-0.40875,0.0
Ghana,Bosnia and Herzegovina,0.68668,0.307384,0.005937,0.693759,0.296452,0.009789,0.693759,0.296452,0.009789,0.010932,0.021864,0.010932,casa,casa,casa,False,False,2.192308,1.256016,0.014389,0.549576,0.0
Belgium,Türkiye,0.684825,0.308422,0.006753,0.692704,0.297507,0.009789,0.692704,0.297507,0.009789,0.010914,0.021828,0.010914,casa,casa,casa,False,False,2.653846,0.514482,0.025421,-0.188966,0.0
Uruguay,Scotland,0.715069,0.280232,0.004699,0.720861,0.269366,0.009773,0.720861,0.269366,0.009773,0.010866,0.021731,0.010866,casa,casa,casa,False,False,2.961538,0.169102,0.216701,-0.234389,0.0
Côte d'Ivoire,Mexico,0.54276,0.449233,0.008007,0.551783,0.438382,0.009835,0.551783,0.438382,0.009835,0.010851,0.021702,0.010851,casa,casa,casa,False,False,1.5,1.232671,-0.060042,0.191834,0.0
Ghana,Paraguay,0.499072,0.489293,0.011634,0.509921,0.480199,0.009881,0.529735,0.46,0.010265,0.010848,0.021696,0.030663,casa,casa,casa,False,False,1.384615,1.215434,0.660357,0.787247,0.0
Uruguay,Czechia,0.7471,0.247834,0.005066,0.753235,0.236999,0.009765,0.753235,0.236999,0.009765,0.010835,0.02167,0.010835,casa,casa,casa,False,False,2.769231,0.989346,0.042439,0.408568,0.0
Haiti,Saudi Arabia,0.591395,0.399134,0.009471,0.585874,0.393864,0.020262,0.585874,0.393864,0.020262,0.010791,0.021581,0.010791,casa,casa,casa,False,False,-4.351648,2.166612,2.067271,1.254525,0.0
Haiti,Jordan,0.563706,0.428318,0.007976,0.557524,0.423769,0.018707,0.557524,0.423769,0.018707,0.010731,0.021462,0.010731,casa,casa,casa,False,False,-3.761905,2.252515,0.398348,1.400479,0.0
Senegal,Congo DR,0.830104,0.167532,0.002364,0.833466,0.156809,0.009725,0.833466,0.156809,0.009725,0.010723,0.021446,0.010723,casa,casa,casa,False,False,4.076923,-0.175516,-0.168067,-0.194156,0.0
Ghana,Canada,0.50312,0.487718,0.009162,0.513137,0.477001,0.009862,0.529818,0.46,0.010182,0.010716,0.021433,0.027718,casa,casa,casa,False,False,2.230769,0.672507,-0.002378,0.647775,0.0
Egypt,Jordan,0.700608,0.294235,0.005157,0.706691,0.283557,0.009752,0.706691,0.283557,0.009752,0.010678,0.021356,0.010678,casa,casa,casa,False,False,0.266667,3.06193,1.1256,2.575878,0.0
Tunisia,Curaçao,0.857301,0.140072,0.002627,0.860811,0.129443,0.009745,0.860811,0.129443,0.009745,0.010628,0.021257,0.010628,casa,casa,casa,False,False,4.428205,-0.601831,-0.061708,0.295882,0.0
Algeria,Congo DR,0.746244,0.250366,0.00339,0.750472,0.239745,0.009784,0.750472,0.239745,0.009784,0.010622,0.021243,0.010622,casa,casa,casa,False,False,3.192308,-0.53136,0.001237,-0.419403,0.0
Czechia,Canada,0.652071,0.343019,0.00491,0.657778,0.332401,0.009821,0.657778,0.332401,0.009821,0.010618,0.021235,0.010618,casa,casa,casa,False,False,2.730769,-0.452081,0.209271,-0.189483,0.0
USA,Congo DR,0.809722,0.186642,0.003636,0.814214,0.17604,0.009746,0.814214,0.17604,0.009746,0.010601,0.021202,0.010601,casa,casa,casa,False,False,3.846154,-0.241606,0.338062,0.147107,0.0
Czechia,Bosnia and Herzegovina,0.730282,0.266246,0.003472,0.734529,0.255713,0.009757,0.734529,0.255713,0.009757,0.010532,0.021064,0.010532,casa,casa,casa,False,False,2.692308,0.131428,0.226038,-0.287682,0.0
Saudi Arabia,Haiti,0.743573,0.252006,0.004421,0.748574,0.241501,0.009926,0.748574,0.241501,0.009926,0.010505,0.02101,0.010505,casa,casa,casa,False,False,4.351648,-2.166612,-2.067271,-1.254525,0.0
IR Iran,Haiti,0.840863,0.156546,0.002591,0.844155,0.146057,0.009788,0.844155,0.146057,0.009788,0.010489,0.020979,0.010489,casa,casa,casa,False,False,4.428571,-0.681687,0.614634,1.298002,0.0
Scotland,Senegal,0.599311,0.394152,0.006537,0.590344,0.392642,0.017014,0.590344,0.392642,0.017014,0.010477,0.020953,0.010477,casa,casa,casa,False,False,-1.538462,-0.178839,0.244295,0.315853,0.0
Czechia,Japan,0.530088,0.461045,0.008867,0.520796,0.459863,0.019341,0.520796,0.459863,0.019341,0.010473,0.020947,0.010473,casa,casa,casa,False,False,-1.038462,-0.62931,0.014556,-0.473058,0.0
Scotland,Korea Republic,0.607738,0.384397,0.007865,0.616203,0.373977,0.00982,0.616203,0.373977,0.00982,0.010419,0.020839,0.010419,casa,casa,casa,False,False,1.692308,1.021909,-0.044851,0.247645,0.0
Portugal,Belgium,0.672133,0.322514,0.005353,0.678103,0.312111,0.009786,0.678103,0.312111,0.009786,0.010403,0.020807,0.010403,casa,casa,casa,False,False,2.076923,0.470004,0.346888,-0.270235,0.0
Australia,Haiti,0.831042,0.166397,0.002561,0.834235,0.156002,0.009763,0.834235,0.156002,0.009763,0.010395,0.020791,0.010395,casa,casa,casa,False,False,4.39011,0.018343,0.326216,1.816108,0.0
Belgium,Croatia,0.653961,0.334449,0.011591,0.664336,0.325805,0.009859,0.664336,0.325805,0.009859,0.010376,0.020752,0.010376,casa,casa,casa,False,False,2.307692,0.514482,0.019261,0.105361,0.0
Algeria,Côte d'Ivoire,0.714266,0.280591,0.005143,0.705531,0.278967,0.015502,0.705531,0.278967,0.015502,0.010359,0.020718,0.010359,casa,casa,casa,False,False,-0.961538,-0.810469,0.001237,-0.352878,0.0
Algeria,Colombia,0.543717,0.445461,0.010822,0.53464,0.444184,0.021177,0.53464,0.444184,0.021177,0.010355,0.02071,0.010355,casa,casa,casa,False,False,-1.461538,-0.10619,0.277434,-0.289522,0.0
South Africa,Curaçao,0.774324,0.220952,0.004724,0.766304,0.21862,0.015076,0.766304,0.21862,0.015076,0.010352,0.020703,0.010352,casa,casa,casa,False,False,0.716667,-1.909344,-0.908448,-0.260121,0.0
Austria,Congo DR,0.837007,0.159791,0.003202,0.840775,0.149466,0.00976,0.840775,0.149466,0.00976,0.010326,0.020651,0.010326,casa,casa,casa,False,False,3.884615,-0.81766,0.309412,-0.376141,0.0
France,Argentina,0.685764,0.305724,0.008513,0.694798,0.295399,0.009803,0.694798,0.295399,0.009803,0.010325,0.02065,0.010325,casa,casa,casa,False,False,2.615385,0.477132,0.378092,0.022129,0.0
Haiti,South Africa,0.648916,0.344468,0.006616,0.656058,0.334158,0.009784,0.656058,0.334158,0.009784,0.010309,0.020619,0.010309,casa,casa,casa,False,False,1.321429,0.936757,0.649228,-0.595193,0.0
Curaçao,New Zealand,0.668693,0.324077,0.007229,0.662251,0.32023,0.017519,0.662251,0.32023,0.017519,0.010289,0.020579,0.010289,casa,casa,casa,False,False,-2.812821,1.440009,-0.090287,-0.651888,0.0
Ghana,Austria,0.50118,0.476306,0.022514,0.492599,0.4746,0.032801,0.506287,0.46,0.033713,0.010288,0.020575,0.016306,casa,casa,casa,False,False,-1.653846,0.76765,-0.270572,0.692139,0.0
Algeria,Ecuador,0.553165,0.438015,0.00882,0.56235,0.427795,0.009855,0.56235,0.427795,0.009855,0.010219,0.020439,0.010219,casa,casa,casa,False,False,2.576923,0.058673,0.267694,-0.32665,0.0
Haiti,Iraq,0.595345,0.39577,0.008885,0.604635,0.385558,0.009807,0.604635,0.385558,0.009807,0.010212,0.020424,0.010212,casa,casa,casa,False,False,1.142857,0.90777,0.24637,-0.793566,0.0
Spain,Netherlands,0.745666,0.250685,0.003649,0.749725,0.240509,0.009766,0.749725,0.240509,0.009766,0.010176,0.020352,0.010176,casa,casa,casa,False,False,2.538462,0.606921,-0.027632,-0.05251,0.0
Egypt,Qatar,0.821788,0.175972,0.00224,0.824492,0.165809,0.009699,0.824492,0.165809,0.009699,0.010164,0.020328,0.010164,casa,casa,casa,False,False,1.984615,2.044007,0.263647,0.501808,0.0
Colombia,Congo DR,0.902651,0.095754,0.001596,0.904714,0.085597,0.009689,0.904714,0.085597,0.009689,0.010156,0.020312,0.010156,casa,casa,casa,False,False,4.653846,-0.42517,-0.276197,-0.12988,0.0
Scotland,Paraguay,0.658429,0.336236,0.005336,0.664072,0.326128,0.0098,0.664072,0.326128,0.0098,0.010108,0.020215,0.010108,casa,casa,casa,False,False,1.692308,0.91109,0.697745,0.592947,0.0
Norway,Uruguay,0.671846,0.318143,0.010011,0.663607,0.31635,0.020043,0.663607,0.31635,0.020043,0.010032,0.020064,0.010032,casa,casa,casa,False,False,-1.653846,0.142057,-0.039553,-0.258422,0.0
Japan,Congo DR,0.846246,0.151571,0.002184,0.848689,0.141572,0.009739,0.848689,0.141572,0.009739,0.009999,0.019997,0.009999,casa,casa,casa,False,False,3.769231,-0.545288,0.235933,-0.048202,0.0
Scotland,Bosnia and Herzegovina,0.789383,0.207683,0.002934,0.792534,0.197725,0.009741,0.792534,0.197725,0.009741,0.009958,0.019915,0.009958,casa,casa,casa,False,False,2.5,0.951672,0.051776,0.355275,0.0
Argentina,Brazil,0.723378,0.270144,0.006477,0.71528,0.268319,0.0164,0.71528,0.268319,0.0164,0.009923,0.019846,0.009923,casa,casa,casa,False,False,-1.461538,-0.301888,0.361074,-0.299658,0.0
Belgium,Côte d'Ivoire,0.813597,0.181869,0.004534,0.81828,0.171967,0.009752,0.81828,0.171967,0.009752,0.009901,0.019803,0.009901,casa,casa,casa,False,False,3.576923,-0.171312,0.209185,-0.078441,0.0
Egypt,Cape Verde Islands,0.800741,0.196504,0.002755,0.803693,0.186604,0.009703,0.803693,0.186604,0.009703,0.0099,0.019799,0.0099,casa,casa,casa,False,False,2.676923,0.16457,0.405465,-0.347283,0.0
Iraq,Curaçao,0.840774,0.15609,0.003136,0.833614,0.153361,0.013025,0.833614,0.153361,0.013025,0.009889,0.019779,0.009889,casa,casa,casa,False,False,0.895238,-1.880357,-0.50559,-0.061748,0.0
Egypt,Tunisia,0.67996,0.315799,0.004241,0.684309,0.305915,0.009777,0.684309,0.305915,0.009777,0.009884,0.019768,0.009884,casa,casa,casa,False,False,1.638462,0.438659,0.529741,0.024204,0.0
Scotland,Canada,0.713704,0.281913,0.004383,0.718141,0.272063,0.009796,0.718141,0.272063,0.009796,0.00985,0.019699,0.00985,casa,casa,casa,False,False,2.538462,0.368163,0.035009,0.453474,0.0
Senegal,Croatia,0.640213,0.350638,0.009149,0.631849,0.349173,0.018977,0.631849,0.349173,0.018977,0.009828,0.019657,0.009828,casa,casa,casa,False,False,-1.346154,0.23117,-0.357992,0.05617,0.0
Algeria,Sweden,0.657594,0.329944,0.012462,0.649125,0.328614,0.022261,0.649125,0.328614,0.022261,0.009799,0.019598,0.009799,casa,casa,casa,False,False,-1.0,-0.480495,0.026301,-0.090514,0.0
France,Netherlands,0.723292,0.269713,0.006994,0.730273,0.259929,0.009798,0.730273,0.259929,0.009798,0.009785,0.019569,0.009785,casa,casa,casa,False,False,2.653846,0.432942,0.091108,-0.020001,0.0
Cape Verde Islands,Curaçao,0.732476,0.261839,0.005685,0.738107,0.252063,0.00983,0.738107,0.252063,0.00983,0.009776,0.019552,0.009776,casa,casa,casa,False,False,3.389744,-0.327741,0.062568,0.667369,0.0
Czechia,Austria,0.556613,0.43137,0.012018,0.548072,0.43018,0.021748,0.548072,0.43018,0.021748,0.009731,0.019462,0.009731,casa,casa,casa,False,False,-1.153846,-0.356938,-0.058923,-0.145119,0.0
Norway,Morocco,0.652189,0.338401,0.00941,0.644175,0.336737,0.019089,0.644175,0.336737,0.019089,0.009679,0.019358,0.009679,casa,casa,casa,False,False,-1.615385,0.085932,0.323872,-0.315623,0.0
Croatia,Czechia,0.780793,0.21571,0.003496,0.784192,0.206039,0.009769,0.784192,0.206039,0.009769,0.009672,0.019343,0.009672,casa,casa,casa,False,False,2.692308,0.767913,-0.060564,0.270934,0.0
Croatia,Mexico,0.750494,0.24168,0.007826,0.758179,0.23203,0.009791,0.758179,0.23203,0.009791,0.009649,0.019299,0.009649,casa,casa,casa,False,False,2.769231,0.546877,0.129883,0.008032,0.0
Jordan,Haiti,0.78553,0.210315,0.004155,0.789378,0.200707,0.009915,0.789378,0.200707,0.009915,0.009608,0.019216,0.009608,casa,casa,casa,False,False,3.761905,-2.252515,-0.398348,-1.400479,0.0
Australia,New Zealand,0.850487,0.147455,0.002058,0.852389,0.13787,0.00974,0.852389,0.13787,0.00974,0.009584,0.019169,0.009584,casa,casa,casa,False,False,3.615385,0.485765,-0.023291,0.308906,0.0
Czechia,Korea Republic,0.584025,0.405265,0.010709,0.593588,0.396553,0.009859,0.593588,0.396553,0.009859,0.009563,0.019126,0.009563,casa,casa,casa,False,False,1.884615,0.201665,0.129411,-0.395313,0.0
Ghana,Ecuador,0.561982,0.422453,0.015565,0.571539,0.418485,0.009976,0.571539,0.418485,0.009976,0.009557,0.019114,0.009557,casa,casa,casa,False,False,1.615385,0.540023,0.305297,0.40875,0.0
Norway,Congo DR,0.859466,0.13673,0.003803,0.863109,0.127176,0.009714,0.863109,0.127176,0.009714,0.009554,0.019108,0.009554,casa,casa,casa,False,False,3.846154,-0.043196,0.253375,-0.371114,0.0
Croatia,Scotland,0.714944,0.278456,0.0066,0.721286,0.268903,0.009811,0.721286,0.268903,0.009811,0.009553,0.019106,0.009553,casa,casa,casa,False,False,2.884615,-0.052331,0.113697,-0.372023,0.0
Ecuador,Mexico,0.723418,0.266703,0.00988,0.716382,0.264185,0.019433,0.716382,0.264185,0.019433,0.009553,0.019106,0.009553,casa,casa,casa,False,False,-2.038462,0.363529,-0.326499,0.165606,0.0
Egypt,Saudi Arabia,0.766435,0.230454,0.003112,0.769342,0.220926,0.009733,0.769342,0.220926,0.009733,0.009528,0.019056,0.009528,casa,casa,casa,False,False,-0.323077,2.976027,2.794524,2.429925,0.0
Argentina,Germany,0.804098,0.192199,0.003703,0.796359,0.190491,0.01315,0.796359,0.190491,0.01315,0.009446,0.018892,0.009446,casa,casa,casa,False,False,-1.346154,-0.090186,-0.531285,-0.360883,0.0
Austria,Türkiye,0.605907,0.386235,0.007858,0.597921,0.384882,0.017196,0.597921,0.384882,0.017196,0.009338,0.018676,0.009338,casa,casa,casa,False,False,-1.192308,-0.410975,0.125648,-0.420142,0.0
Switzerland,Mexico,0.759215,0.229009,0.011776,0.768546,0.221594,0.00986,0.768546,0.221594,0.00986,0.009332,0.018663,0.009332,casa,casa,casa,False,False,2.538462,0.466834,0.163102,0.39405,0.0
Czechia,Congo DR,0.726931,0.269171,0.003898,0.730312,0.259841,0.009846,0.730312,0.259841,0.009846,0.00933,0.018659,0.00933,casa,casa,casa,False,False,2.730769,-1.174598,0.250489,-0.521261,0.0
Scotland,USA,0.676885,0.317855,0.00526,0.669036,0.316437,0.014527,0.669036,0.316437,0.014527,0.009267,0.018535,0.009267,casa,casa,casa,False,False,-1.307692,-0.112749,-0.261835,-0.02541,0.0
IR Iran,New Zealand,0.84572,0.152085,0.002195,0.847402,0.14284,0.009758,0.847402,0.14284,0.009758,0.009244,0.018489,0.009244,casa,casa,casa,False,False,3.653846,-0.214264,0.265127,-0.209201,0.0
Qatar,Panama,0.540629,0.448987,0.010384,0.549868,0.440244,0.009888,0.549868,0.440244,0.009888,0.009239,0.018478,0.009239,casa,casa,casa,False,False,2.148718,-0.519194,0.152227,-0.437849,0.0
Saudi Arabia,New Zealand,0.791422,0.204898,0.00368,0.794433,0.195676,0.009891,0.794433,0.195676,0.009891,0.009222,0.018444,0.009222,casa,casa,casa,False,False,3.576923,-1.699189,-2.416777,-2.761727,0.0
Panama,Haiti,0.824633,0.171394,0.003973,0.816233,0.17067,0.013097,0.816233,0.17067,0.013097,0.009124,0.018247,0.009124,casa,casa,casa,False,False,-0.104762,-0.715398,0.311379,1.11144,0.0
Türkiye,Mexico,0.701451,0.289331,0.009218,0.709934,0.280238,0.009828,0.709934,0.280238,0.009828,0.009093,0.018185,0.009093,casa,casa,casa,False,False,2.423077,0.546877,0.123722,0.302359,0.0
